lat,lon,type,nom,category,source
36.82108512547797,10.065944229956838,restaurant,Restaurant 1,food,simulé
36.84575155538913,10.03265622538798,restaurant,Restaurant 2,food,simulé
36.806005849820885,9.990800931080253,restaurant,Restaurant 3,food,simulé
36.79924775309459,10.057950876346686,restaurant,Restaurant 4,food,simulé
36.83672013441115,10.043001678062865,restaurant,Restaurant 5,food,simulé
36.79666009196662,10.067759230233444,restaurant,Restaurant 6,food,simulé
36.85268311027566,9.996128492399786,restaurant,Restaurant 7,food,simulé
36.8077866391411,9.993392633301074,restaurant,Restaurant 8,food,simulé
36.81623415587829,10.025668549831408,restaurant,Restaurant 9,food,simulé
36.82504640340082,10.003587797138973,restaurant,Restaurant 10,food,simulé
36.837461111904986,9.989240740905005,restaurant,Restaurant 11,food,simulé
36.81539935024525,10.010691834641317,restaurant,Restaurant 12,food,simulé
36.826711168845286,10.050292049712786,restaurant,Restaurant 13,food,simulé
36.80901831303772,10.02467366170221,restaurant,Restaurant 14,food,simulé
36.83611975234573,9.980443185163997,restaurant,Restaurant 15,food,simulé
36.83716383144672,9.992174751571829,restaurant,Restaurant 16,food,simulé
36.79972858502142,10.065771313981022,restaurant,Restaurant 17,food,simulé
36.86187396682379,10.052487706135926,restaurant,Restaurant 18,food,simulé
36.81625979338648,9.985286360930068,restaurant,Restaurant 19,food,simulé
36.84245576948886,10.01766897677106,restaurant,Restaurant 20,food,simulé
36.803661000670644,10.022871711417134,cafe,Cafe 1,food,simulé
36.797612651537,10.062030303841835,cafe,Cafe 2,food,simulé
36.8130969907079,10.038694752056978,cafe,Cafe 3,food,simulé
36.81674954957974,10.02522524562003,cafe,Cafe 4,food,simulé
36.832965885799545,9.993529730304196,cafe,Cafe 5,food,simulé
36.86214671925676,10.049342438873827,cafe,Cafe 6,food,simulé
36.860070628801665,10.060659939430456,cafe,Cafe 7,food,simulé
36.83649827810584,10.063217308918988,cafe,Cafe 8,food,simulé
36.8013461465172,9.99458195678689,cafe,Cafe 9,food,simulé
36.79836059068038,10.006812173830726,cafe,Cafe 10,food,simulé
36.822060673958134,10.001708069271123,cafe,Cafe 11,food,simulé
36.85242743425754,10.009783318649525,cafe,Cafe 12,food,simulé
36.81462578430073,10.027364801290078,marketplace,Marketplace 1,food,simulé
36.80496424579467,10.051901441560632,marketplace,Marketplace 2,food,simulé
36.80038407575372,10.069364467893775,marketplace,Marketplace 3,food,simulé
36.848529100770506,9.994840353579237,school,School 1,school,simulé
36.79562069877247,10.053155637536976,school,School 2,school,simulé
36.84401698132096,10.044981110561213,school,School 3,school,simulé
36.848461859841784,9.983052308764345,school,School 4,school,simulé
36.81997589738667,9.987006940359091,school,School 5,school,simulé
36.8547988859577,10.034985982445551,school,School 6,school,simulé
36.81807356263114,9.982060795406264,park,Park 1,park,simulé
36.81669926121373,10.00679827368426,park,Park 2,park,simulé
36.84558678557391,10.036334249100543,park,Park 3,park,simulé
36.85646257153721,10.020700582261822,park,Park 4,park,simulé
