lat,lon,type,nom,category,source
36.812954003919444,10.15084743076524,restaurant,Restaurant 1,food,simulé
36.81688396563433,10.142690156542239,restaurant,Restaurant 2,food,simulé
36.810551508858985,10.132433455433997,restaurant,Restaurant 3,food,simulé
36.809474779818935,10.148888647768063,restaurant,Restaurant 4,food,simulé
36.81544504079591,10.145225324856565,restaurant,Restaurant 5,food,simulé
36.80906250251733,10.151292199238533,restaurant,Restaurant 6,food,simulé
36.817988330774604,10.133738982130058,restaurant,Restaurant 7,food,simulé
36.81083523187346,10.133068555855107,restaurant,Restaurant 8,food,simulé
36.81218112657661,10.14097781642349,restaurant,Restaurant 9,food,simulé
36.81358513175736,10.135566895670044,restaurant,Restaurant 10,food,simulé
36.8155630965175,10.132051128548852,restaurant,Restaurant 11,food,simulé
36.812048121752284,10.137307750453852,restaurant,Restaurant 12,food,simulé
36.81385036934888,10.147011841095859,restaurant,Restaurant 13,food,simulé
36.81103146745666,10.140734017631818,restaurant,Restaurant 14,food,simulé
36.81534938534273,10.129895274642887,restaurant,Restaurant 15,food,simulé
36.815515732516154,10.132770112155484,restaurant,Restaurant 16,food,simulé
36.80955138802979,10.150805057452374,restaurant,Restaurant 17,food,simulé
36.81945265757387,10.147549889914796,restaurant,Restaurant 18,food,simulé
36.8121852112547,10.131082101950373,restaurant,Restaurant 19,food,simulé
36.81635886684804,10.139017509340944,restaurant,Restaurant 20,food,simulé
36.810177917406115,10.140292447078041,cafe,Cafe 1,food,simulé
36.80921426840547,10.149888317444326,cafe,Cafe 2,food,simulé
36.8116812999273,10.144169906337394,cafe,Cafe 3,food,simulé
36.81226324131807,10.140869184077898,cafe,Cafe 4,food,simulé
36.814846897758386,10.133102151676308,cafe,Cafe 5,food,simulé
36.81949611366472,10.146779137570405,cafe,Cafe 6,food,simulé
36.81916534200322,10.149552507640347,cafe,Cafe 7,food,simulé
36.81540969369504,10.150179194775179,cafe,Cafe 8,food,simulé
36.80980910488516,10.133360001315395,cafe,Cafe 9,food,simulé
36.809333433287016,10.136357033895916,cafe,Cafe 10,food,simulé
36.81310943249958,10.135106265605813,cafe,Cafe 11,food,simulé
36.81794759537161,10.13708511728082,cafe,Cafe 12,food,simulé
36.81192487389855,10.141393485325208,marketplace,Marketplace 1,food,simulé
36.810385556025125,10.147406224922863,marketplace,Marketplace 2,food,simulé
36.80965582363282,10.151685565075807,marketplace,Marketplace 3,food,simulé
36.817326496111974,10.133423321827419,school,School 1,school,simulé
36.808896901922736,10.147713567481869,school,School 2,school,simulé
36.81660760583261,10.145710387686377,school,School 3,school,simulé
36.81731578299797,10.130534644198539,school,School 4,school,simulé
36.81277727692865,10.131503732456821,school,School 5,school,simulé
36.81832542525717,10.143261066917844,school,School 6,school,simulé
36.8124741887726,10.130291672399467,park,Park 1,park,simulé
36.812255229159284,10.136353627644688,park,Park 2,park,simulé
36.816857713798626,10.143591461634287,park,Park 3,park,simulé
36.818590490799956,10.13976040870197,park,Park 4,park,simulé
