lat,lon,type,nom,category,source
36.87059902919847,10.340710941080738,restaurant,Restaurant 1,food,simulé
36.873934159155645,10.33787939834938,restaurant,Restaurant 2,food,simulé
36.8685601713598,10.334319105207722,restaurant,Restaurant 3,food,simulé
36.867646414041594,10.34003101079933,restaurant,Restaurant 4,food,simulé
36.872713027327165,10.338759402774505,restaurant,Restaurant 5,food,simulé
36.86729653827206,10.340865328551756,restaurant,Restaurant 6,food,simulé
36.8748713696249,10.334772277986492,restaurant,Restaurant 7,food,simulé
36.868800950582035,10.33453956046421,restaurant,Restaurant 8,food,simulé
36.86994313314495,10.337285013008847,restaurant,Restaurant 9,food,simulé
36.87113463069073,10.335406781027116,restaurant,Restaurant 10,food,simulé
36.872813214352455,10.33418639238196,restaurant,Restaurant 11,food,simulé
36.86983025968555,10.33601106434219,restaurant,Restaurant 12,food,simulé
36.871359722409544,10.339379536036368,restaurant,Restaurant 13,food,simulé
36.868967484309245,10.337200385880028,restaurant,Restaurant 14,food,simulé
36.87263185010698,10.333438055095458,restaurant,Restaurant 15,food,simulé
36.872773019279,10.334435965063923,restaurant,Restaurant 16,food,simulé
36.867711426974935,10.340696232509863,restaurant,Restaurant 17,food,simulé
36.876114058620274,10.339566302863219,restaurant,Restaurant 18,food,simulé
36.869946599573694,10.3338500250923,restaurant,Restaurant 19,food,simulé
36.873488538353286,10.336604553688849,restaurant,Restaurant 20,food,simulé
36.86824312602028,10.337047108466797,cafe,Cafe 1,food,simulé
36.86742533315525,10.340378014875471,cafe,Cafe 2,food,simulé
36.86951895933552,10.338393047230385,cafe,Cafe 3,food,simulé
36.870012819150574,10.337247304686171,cafe,Cafe 4,food,simulé
36.87220541811674,10.334551222203258,cafe,Cafe 5,food,simulé
36.87615093727735,10.339298760282354,cafe,Cafe 6,food,simulé
36.87587023060454,10.340261449000208,cafe,Cafe 7,food,simulé
36.872683030298305,10.340478983847383,cafe,Cafe 8,food,simulé
36.86793013628235,10.334640726644494,cafe,Cafe 9,food,simulé
36.86752646146009,10.33568105281069,cafe,Cafe 10,food,simulé
36.870730932395354,10.335246887700674,cafe,Cafe 11,food,simulé
36.87483679985739,10.335933784196197,cafe,Cafe 12,food,simulé
36.86972566639967,10.337429299473312,marketplace,Marketplace 1,food,simulé
36.86841933684083,10.339516434052566,marketplace,Marketplace 2,food,simulé
36.86780005539769,10.341001873204645,marketplace,Marketplace 3,food,simulé
36.87430970903628,10.334662706380698,school,School 1,school,simulé
36.86715600267807,10.33962311841369,school,School 2,school,simulé
36.87369962866386,10.338927777171694,school,School 3,school,simulé
36.87430061743946,10.33365999224854,school,School 4,school,simulé
36.870449051279095,10.333996380941473,school,School 5,school,simulé
36.87515744210824,10.338077572038298,school,School 6,school,simulé
36.8701918379874,10.333575652184349,park,Park 1,park,simulé
36.870006019697364,10.335679870437062,park,Park 2,park,simulé
36.873911880749375,10.338192258235214,park,Park 3,park,simulé
36.87538238781929,10.336862427977287,park,Park 4,park,simulé
