lat,lon,type,nom,category,source
36.87105876760623,10.356523715610233,restaurant,Restaurant 1,food,simulé
36.89393581227593,10.33399214298861,restaurant,Restaurant 2,food,simulé
36.85707339298831,10.305661649301516,restaurant,Restaurant 3,food,simulé
36.850805551178766,10.351113273329595,restaurant,Restaurant 4,food,simulé
36.88555956075157,10.340994644978945,restaurant,Restaurant 5,food,simulé
36.84840560763493,10.357752230538367,restaurant,Restaurant 6,food,simulé
36.90036452901123,10.309267703083409,restaurant,Restaurant 7,food,simulé
36.858724997901255,10.307415888630619,restaurant,Restaurant 8,food,simulé
36.866559703549406,10.329262411624462,restaurant,Restaurant 9,food,simulé
36.874732681193095,10.314316664972674,restaurant,Restaurant 10,food,simulé
36.88624678526223,10.30460560708173,restaurant,Restaurant 11,food,simulé
36.865785457506256,10.319125157970795,restaurant,Restaurant 12,food,simulé
36.87627667898989,10.345929261529152,restaurant,Restaurant 13,food,simulé
36.859867322058136,10.32858900405847,restaurant,Restaurant 14,food,simulé
36.885002732407166,10.298650826414079,restaurant,Restaurant 15,food,simulé
36.88597107052169,10.306591543915985,restaurant,Restaurant 16,food,simulé
36.851251501951054,10.356406674384212,restaurant,Restaurant 17,food,simulé
36.90888865011677,10.347415430279453,restaurant,Restaurant 18,food,simulé
36.866583481227096,10.301929015296407,restaurant,Restaurant 19,food,simulé
36.890879113696776,10.323847759599333,restaurant,Restaurant 20,food,simulé
36.85489864703006,10.32736932224712,cafe,Cafe 1,food,simulé
36.84928906535137,10.35387450573304,cafe,Cafe 2,food,simulé
36.8636501188224,10.338079426198654,cafe,Cafe 3,food,simulé
36.867037708869724,10.32896235335538,cafe,Cafe 4,food,simulé
36.88207765787797,10.307508685153632,cafe,Cafe 5,food,simulé
36.90914161617693,10.34528650069511,cafe,Cafe 6,food,simulé
36.9072161322601,10.352946950427368,cafe,Cafe 7,food,simulé
36.885353798643905,10.354677951041479,cafe,Cafe 8,food,simulé
36.85275172013132,10.308220903194824,cafe,Cafe 9,food,simulé
36.84998274649028,10.316499141168848,cafe,Cafe 10,food,simulé
36.87196354654012,10.313044338033528,cafe,Cafe 11,food,simulé
36.900127400585724,10.318510212908388,cafe,Cafe 12,food,simulé
36.86506800861999,10.330410549322126,marketplace,Marketplace 1,food,simulé
36.85610735039838,10.347018606768257,marketplace,Marketplace 2,food,simulé
36.8518594411955,10.358838763942432,marketplace,Marketplace 3,food,simulé
36.896511865234984,10.308395803618186,school,School 1,school,simulé
36.84744161549591,10.347867531421109,school,School 2,school,simulé
36.892327070006246,10.342334458754623,school,School 3,school,simulé
36.8964495021879,10.30041685771098,school,School 4,school,simulé
36.870030006626834,10.303093619809607,school,School 5,school,simulé
36.90232681925603,10.335569080116963,school,School 6,school,simulé
36.86826567359057,10.299745734418304,park,Park 1,park,simulé
36.8669910685898,10.31648973260971,park,Park 2,park,simulé
36.89378299541363,10.336481678166733,park,Park 3,park,simulé
36.903869815524885,10.325899755210363,park,Park 4,park,simulé
