lat,lon,type,nom,category,source
36.83176304387007,10.176160743609312,restaurant,Restaurant 1,food,simulé
36.84271960406634,10.161421349240822,restaurant,Restaurant 2,food,simulé
36.825064993440876,10.142888496424888,restaurant,Restaurant 3,food,simulé
36.82206312029342,10.172621414871745,restaurant,Restaurant 4,food,simulé
36.83870794498315,10.166002149708458,restaurant,Restaurant 5,food,simulé
36.82091370933212,10.176964396612918,restaurant,Restaurant 6,food,simulé
36.84579852544417,10.145247455104688,restaurant,Restaurant 7,food,simulé
36.82585600071084,10.144036060588409,restaurant,Restaurant 8,food,simulé
36.829608295873676,10.15832731861083,restaurant,Restaurant 9,food,simulé
36.83352260048901,10.14855031557018,restaurant,Restaurant 10,food,simulé
36.839037079136105,10.142197669246128,restaurant,Restaurant 11,food,simulé
36.82923748428061,10.151695869402912,restaurant,Restaurant 12,food,simulé
36.83426207121383,10.169230209312294,restaurant,Restaurant 13,food,simulé
36.82640309687511,10.157886798108663,restaurant,Restaurant 14,food,simulé
36.8384412617921,10.138302252707199,restaurant,Restaurant 15,food,simulé
36.83890503038613,10.143496802097731,restaurant,Restaurant 16,food,simulé
36.822276700611674,10.17608417918939,restaurant,Restaurant 17,food,simulé
36.84988100407555,10.170202410750544,restaurant,Restaurant 18,food,simulé
36.82961968377629,10.140446733235143,restaurant,Restaurant 19,food,simulé
36.841255651774084,10.154785236000498,restaurant,Restaurant 20,food,simulé
36.824023436922225,10.15708892343194,cafe,Cafe 1,food,simulé
36.8213368259449,10.174427719918487,cafe,Cafe 2,food,simulé
36.82821480118641,10.164095111971024,cafe,Cafe 3,food,simulé
36.82983722815675,10.158131030618163,cafe,Cafe 4,food,simulé
36.83704034853514,10.144096764941882,cafe,Cafe 5,food,simulé
36.850002157743155,10.168809736867843,cafe,Cafe 6,food,simulé
36.84907998091717,10.173820944542507,cafe,Cafe 7,food,simulé
36.83860939882253,10.174953306722987,cafe,Cafe 8,food,simulé
36.82299520385529,10.144562673947071,cafe,Cafe 9,food,simulé
36.82166905238695,10.149978017839146,cafe,Cafe 10,food,simulé
36.83219637190683,10.147718002227625,cafe,Cafe 11,food,simulé
36.84568495693452,10.151293593097481,cafe,Cafe 12,food,simulé
36.82889387469189,10.159078391542995,marketplace,Marketplace 1,food,simulé
36.824602324248175,10.169942822202316,marketplace,Marketplace 2,food,simulé
36.82256786247387,10.177675170095355,marketplace,Marketplace 3,food,simulé
36.843953359550156,10.144677087901146,school,School 1,school,simulé
36.820452022167,10.170498160059003,school,School 2,school,simulé
36.84194912510927,10.16687861066179,school,School 3,school,simulé
36.84392349186011,10.139457530778076,school,School 4,school,simulé
36.831270336802305,10.141208578202276,school,School 5,school,simulé
36.84673833001684,10.162452928288563,school,School 6,school,simulé
36.83042534037042,10.139018504570418,park,Park 1,park,simulé
36.82981489061088,10.149971863077297,park,Park 2,park,simulé
36.84264641510444,10.163049919132538,park,Park 3,park,simulé
36.84747732107737,10.156127582274381,park,Park 4,park,simulé
