lat,lon,type,nom,category,source
33.23914756707478,11.272465169641155,restaurant,Restaurant 1,food,simulé
35.39306255859994,10.045020404996551,restaurant,Restaurant 2,food,simulé
31.92239933816031,8.501669803598853,restaurant,Restaurant 3,food,simulé
31.332270734006208,10.977722358595276,restaurant,Restaurant 4,food,simulé
34.60442337938764,10.426493307567185,restaurant,Restaurant 5,food,simulé
31.106311723456052,11.339390556614694,restaurant,Restaurant 6,food,simulé
35.99833782699007,8.698115560401602,restaurant,Restaurant 7,food,simulé
32.07790091773133,8.597234898703416,restaurant,Restaurant 8,food,simulé
32.81555257656214,9.7873604494049,restaurant,Restaurant 9,food,simulé
33.58505315350729,8.973166127973645,restaurant,Restaurant 10,food,simulé
34.669126805789105,8.444140153286016,restaurant,Restaurant 11,food,simulé
32.74265591602047,9.235116754123462,restaurant,Restaurant 12,food,simulé
33.730423329131554,10.695314723266586,restaurant,Restaurant 13,food,simulé
32.18545279614093,9.750675456074442,restaurant,Restaurant 14,food,simulé
34.55199698707979,8.11974360636678,restaurant,Restaurant 15,food,simulé
34.64316776599143,8.552327354022413,restaurant,Restaurant 16,food,simulé
31.37425780304387,11.266089154857813,restaurant,Restaurant 17,food,simulé
36.80089919380541,10.776276229263917,restaurant,Restaurant 18,food,simulé
32.81779128777548,8.29832837932971,restaurant,Restaurant 19,food,simulé
35.105268877673595,9.49238830555028,restaurant,Restaurant 20,food,simulé
31.717643086211474,9.684231267778555,cafe,Cafe 1,food,simulé
31.18949085989166,11.128145070515718,cafe,Cafe 2,food,simulé
32.54160992998774,10.267681932535647,cafe,Cafe 3,food,simulé
32.860557639074095,9.771014277850005,cafe,Cafe 4,food,simulé
34.27659594770869,8.602290143104838,cafe,Cafe 5,food,simulé
36.82471640434078,10.66029926145609,cafe,Cafe 6,food,simulé
36.64342862288708,11.077614957816287,cafe,Cafe 7,food,simulé
34.585050506065635,11.171914085403445,cafe,Cafe 8,food,simulé
31.515506048859088,8.641089401400151,cafe,Cafe 9,food,simulé
31.254802189479392,9.092060136214531,cafe,Cafe 10,food,simulé
33.324334134565085,8.903854009081801,cafe,Cafe 11,food,simulé
35.97601175830493,9.201616602577424,cafe,Cafe 12,food,simulé
32.675106810177326,9.849907153523418,marketplace,Marketplace 1,food,simulé
31.831444687026526,10.754658610756602,marketplace,Marketplace 2,food,simulé
31.431496378719086,11.398581264730277,marketplace,Marketplace 3,food,simulé
35.63560258803053,8.650617391860235,school,School 1,school,simulé
31.015550125971416,10.800905188313264,school,School 2,school,simulé
35.241596574151394,10.499481883738483,school,School 3,school,simulé
35.62973099473803,8.215951088462388,school,School 4,school,simulé
33.14228786652282,8.361772140518246,school,School 5,school,simulé
36.18309099056719,10.13092666883689,school,School 6,school,simulé
32.97617273094827,8.17939053470699,park,Park 1,park,simulé
32.856166372650534,9.09154758936085,park,Park 2,park,simulé
35.37867457556258,10.180641960229377,park,Park 3,park,simulé
36.3283668705299,9.60417416764388,park,Park 4,park,simulé
