lat,lon,type,nom,category,source
35.51103063072025,10.643613856659979,restaurant,Restaurant 1,food,simulé
35.53726308012796,10.626554527080968,restaurant,Restaurant 2,food,simulé
35.4949940037254,10.605104660395659,restaurant,Restaurant 3,food,simulé
35.487806849722844,10.639517448496038,restaurant,Restaurant 4,food,simulé
35.527658273322196,10.63185633141291,restaurant,Restaurant 5,food,simulé
35.485054903459506,10.644544002167516,restaurant,Restaurant 6,food,simulé
35.544634704782716,10.607834911895543,restaurant,Restaurant 7,food,simulé
35.496887851595424,10.606432847618901,restaurant,Restaurant 8,food,simulé
35.50587168331438,10.622973505573231,restaurant,Restaurant 9,food,simulé
35.515243401805286,10.611657632410761,restaurant,Restaurant 10,food,simulé
35.528446293910875,10.60430509914979,restaurant,Restaurant 11,food,simulé
35.50498387763626,10.61529828671443,restaurant,Restaurant 12,food,simulé
35.51701385968894,10.635592477641568,restaurant,Restaurant 13,food,simulé
35.4981977218643,10.62246364850279,restaurant,Restaurant 14,food,simulé
35.527019774268496,10.599796556062893,restaurant,Restaurant 15,food,simulé
35.5281301397447,10.605808711505112,restaurant,Restaurant 16,food,simulé
35.488318208652345,10.64352524123652,restaurant,Restaurant 17,food,simulé
35.55440906938596,10.636717700587484,restaurant,Restaurant 18,food,simulé
35.50589894849377,10.60227857121137,restaurant,Restaurant 19,food,simulé
35.53375805174733,10.618873910085444,restaurant,Restaurant 20,food,simulé
35.49250028505902,10.621540190812963,cafe,Cafe 1,food,simulé
35.48606793902354,10.641608060385659,cafe,Cafe 2,food,simulé
35.50253534615848,10.62964913181779,cafe,Cafe 3,food,simulé
35.50641979827253,10.62274632245596,cafe,Cafe 4,food,simulé
35.52366567540175,10.606503106650372,cafe,Cafe 5,food,simulé
35.554699138294374,10.63510582413129,cafe,Cafe 6,food,simulé
35.55249124124462,10.640905780437075,cafe,Cafe 7,food,simulé
35.52742233182901,10.642216372932037,cafe,Cafe 8,food,simulé
35.49003846570838,10.607042348295899,cafe,Cafe 9,food,simulé
35.486863363242186,10.61331005061317,cafe,Cafe 10,food,simulé
35.51206811471135,10.610694315515326,cafe,Cafe 11,food,simulé
35.54436279643463,10.61483269335933,cafe,Cafe 12,food,simulé
35.504161199625045,10.623842795068263,marketplace,Marketplace 1,food,simulé
35.49388627046125,10.636417253602453,marketplace,Marketplace 2,food,simulé
35.489015315105696,10.645366649203735,marketplace,Marketplace 3,food,simulé
35.54021696599458,10.607174770653439,school,School 1,school,simulé
35.48394952138846,10.637059999924865,school,School 2,school,simulé
35.535418381618655,10.63287074461689,school,School 3,school,simulé
35.540145456081426,10.601133671338715,school,School 4,school,simulé
35.50985098008205,10.60316032822645,school,School 5,school,simulé
35.5468848065906,10.627748473488957,school,School 6,school,simulé
35.50782787011394,10.600625543760133,park,Park 1,park,simulé
35.50636631720445,10.613302927110793,park,Park 2,park,simulé
35.53708784942545,10.62843942885038,park,Park 3,park,simulé
35.54865411605094,10.620427537522424,park,Park 4,park,simulé
