lat,lon,type,nom,category,source
36.83227051225746,10.142016983229466,restaurant,Restaurant 1,food,simulé
36.83987827346237,10.13373922142187,restaurant,Restaurant 2,food,simulé
36.82761967592827,10.123331022998638,restaurant,Restaurant 3,food,simulé
36.8255353051345,10.140029267892194,restaurant,Restaurant 4,food,simulé
36.837092751017934,10.13631183561559,restaurant,Restaurant 5,food,simulé
36.824737203909,10.142468321186337,restaurant,Restaurant 6,food,simulé
36.84201614321269,10.124655833067298,restaurant,Restaurant 7,food,simulé
36.828168917142065,10.12397550421456,restaurant,Restaurant 8,food,simulé
36.83077434850536,10.132001589064654,restaurant,Restaurant 9,food,simulé
36.83349227222077,10.126510745930986,restaurant,Restaurant 10,food,simulé
36.83732128752896,10.122943048927722,restaurant,Restaurant 11,food,simulé
36.83051687298371,10.1282773141311,restaurant,Restaurant 12,food,simulé
36.83400572868809,10.138124739716888,restaurant,Restaurant 13,food,simulé
36.82854879704044,10.13175418922602,restaurant,Restaurant 14,food,simulé
36.83690757775201,10.120755351832136,restaurant,Restaurant 15,food,simulé
36.837229598591996,10.123672652331575,restaurant,Restaurant 16,food,simulé
36.825683606063826,10.141973984038644,restaurant,Restaurant 17,food,simulé
36.84485083968634,10.138670735823217,restaurant,Restaurant 18,food,simulé
36.83078225577208,10.121959709254671,restaurant,Restaurant 19,food,simulé
36.838861768349865,10.130012327130402,restaurant,Restaurant 20,food,simulé
36.82689646415985,10.131306096423758,cafe,Cafe 1,food,simulé
36.8250309977726,10.141043703258733,cafe,Cafe 2,food,simulé
36.8298067661044,10.135240827963992,cafe,Cafe 3,food,simulé
36.83093330917463,10.131891352157465,cafe,Cafe 4,food,simulé
36.83593484421732,10.124009596265168,cafe,Cafe 5,food,simulé
36.84493496354964,10.137888599027873,cafe,Cafe 6,food,simulé
36.844294643873106,10.14070293335276,cafe,Cafe 7,food,simulé
36.83702432482904,10.141338877013373,cafe,Cafe 8,food,simulé
36.82618250361968,10.12427125449023,cafe,Cafe 9,food,simulé
36.82526168143534,10.127312554948317,cafe,Cafe 10,food,simulé
36.83257139649192,10.126043312098448,cafe,Cafe 11,food,simulé
36.84193728615479,10.128051392539348,cafe,Cafe 12,food,simulé
36.830278285356584,10.13242339763271,marketplace,Marketplace 1,food,simulé
36.827298418464984,10.138524948817556,marketplace,Marketplace 2,food,simulé
36.82588577625957,10.14286749726099,marketplace,Marketplace 3,food,simulé
36.8407349398739,10.124335510282268,school,School 1,school,simulé
36.82441662832317,10.138836831001145,school,School 2,school,simulé
36.83934328622058,10.136804063099566,school,School 3,school,simulé
36.84071420104259,10.121404165240149,school,School 4,school,simulé
36.83192839779376,10.122387567483752,school,School 5,school,simulé
36.8426687028336,10.13431856446877,school,School 6,school,simulé
36.83134166884255,10.12115760460927,park,Park 1,park,simulé
36.83091779894954,10.127309098384819,park,Park 2,park,simulé
36.839827454214806,10.134653839303285,park,Park 3,park,simulé
36.843181826242805,10.130766199537959,park,Park 4,park,simulé
