lat,lon,type,nom,category,source
36.81057635488908,10.179295566054172,restaurant,Restaurant 1,food,simulé
36.8134717880477,10.177401956362118,restaurant,Restaurant 2,food,simulé
36.80880629595057,10.175020990846422,restaurant,Restaurant 3,food,simulé
36.80801300655194,10.1788408589588,restaurant,Restaurant 4,food,simulé
36.812411647773516,10.177990464135641,restaurant,Restaurant 5,food,simulé
36.80770925769731,10.179398813520018,restaurant,Restaurant 6,food,simulé
36.8142854385813,10.175324052621386,restaurant,Restaurant 7,food,simulé
36.80901533132637,10.175168421505237,restaurant,Restaurant 8,food,simulé
36.810006930846725,10.177004457913947,restaurant,Restaurant 9,food,simulé
36.8110413437622,10.175748380000964,restaurant,Restaurant 10,food,simulé
36.81249862634371,10.174932238418165,restaurant,Restaurant 11,food,simulé
36.809908938396276,10.176152497773758,restaurant,Restaurant 12,food,simulé
36.811236759843354,10.178405181647062,restaurant,Restaurant 13,food,simulé
36.809159909583286,10.176947863058583,restaurant,Restaurant 14,food,simulé
36.81234117279411,10.174431783763904,restaurant,Restaurant 15,food,simulé
36.812463730507574,10.175099141514558,restaurant,Restaurant 16,food,simulé
36.808069448311436,10.179285729616934,restaurant,Restaurant 17,food,simulé
36.815364293969026,10.17853008298426,restaurant,Restaurant 18,food,simulé
36.81000994026851,10.174707290953046,restaurant,Restaurant 19,food,simulé
36.81308491699203,10.176549397021125,restaurant,Restaurant 20,food,simulé
36.80853104922836,10.176845357949952,cafe,Cafe 1,food,simulé
36.8078210725232,10.179072919833068,cafe,Cafe 2,food,simulé
36.809638679255755,10.1777454618613,cafe,Cafe 3,food,simulé
36.81006742959009,10.176979240266867,cafe,Cafe 4,food,simulé
36.811970960736325,10.175176220357022,cafe,Cafe 5,food,simulé
36.81539631061843,10.178351162419668,cafe,Cafe 6,food,simulé
36.8151526117465,10.178994965766291,cafe,Cafe 7,food,simulé
36.812385605492366,10.179140443385402,cafe,Cafe 8,food,simulé
36.80825932342542,10.175236076941749,cafe,Cafe 9,food,simulé
36.80790886827654,10.17593180075668,cafe,Cafe 10,food,simulé
36.81069086823485,10.175641450464182,cafe,Cafe 11,food,simulé
36.81425542642213,10.176100816253351,cafe,Cafe 12,food,simulé
36.809818134477986,10.177100950276403,marketplace,Marketplace 1,food,simulé
36.808684028770166,10.17849673294432,marketplace,Marketplace 2,food,simulé
36.80814639214191,10.17949012850363,marketplace,Marketplace 3,food,simulé
36.81379782619046,10.17525077601058,school,School 1,school,simulé
36.807587250032235,10.178568078694457,school,School 2,school,simulé
36.81326817758234,10.178103065434884,school,School 3,school,simulé
36.81378993321141,10.174580205449173,school,School 4,school,simulé
36.81044614975572,10.174805167227847,school,School 5,school,simulé
36.81453379584614,10.177534486100729,school,School 6,school,simulé
36.81022284694499,10.17452380256985,park,Park 1,park,simulé
36.81006152656307,10.17593101003785,park,Park 2,park,simulé
36.813452446781525,10.177611183122327,park,Park 3,park,simulé
36.814729085168906,10.176721851862265,park,Park 4,park,simulé
