lat,lon,type,nom,category,source
36.90375367787759,10.33013469297408,restaurant,Restaurant 1,food,simulé
36.92245654838055,10.303843868282867,restaurant,Restaurant 2,food,simulé
36.892320092194176,10.270786608789667,restaurant,Restaurant 3,food,simulé
36.887195888636,10.32382155221418,restaurant,Restaurant 4,food,simulé
36.915608638179634,10.312014693964652,restaurant,Restaurant 5,food,simulé
36.885233841791106,10.331568177939753,restaurant,Restaurant 6,food,simulé
36.927712273424426,10.274994310107232,restaurant,Restaurant 7,food,simulé
36.8936703432102,10.272833531986834,restaurant,Restaurant 8,food,simulé
36.90007551867241,10.298325010801431,restaurant,Restaurant 9,food,simulé
36.906757244599,10.280885659731709,restaurant,Restaurant 10,food,simulé
36.91617047084706,10.269554372525773,restaurant,Restaurant 11,food,simulé
36.89944254253009,10.286496419733487,restaurant,Restaurant 12,food,simulé
36.9080195226278,10.317772620444908,restaurant,Restaurant 13,food,simulé
36.89460423747351,10.297539249391852,restaurant,Restaurant 14,food,simulé
36.91515340943099,10.262606073921104,restaurant,Restaurant 15,food,simulé
36.91594506336271,10.27187165050872,restaurant,Restaurant 16,food,simulé
36.887560470672945,10.329998124151004,restaurant,Restaurant 17,food,simulé
36.9346810727379,10.31950674716264,restaurant,Restaurant 18,food,simulé
36.9000949578453,10.266431208129768,restaurant,Restaurant 19,food,simulé
36.91995757884502,10.292006957927486,restaurant,Restaurant 20,food,simulé
36.890542153101904,10.296116071293289,cafe,Cafe 1,food,simulé
36.885956102708285,10.32704347898644,cafe,Cafe 2,food,simulé
36.89769682041167,10.308613089150986,cafe,Cafe 3,food,simulé
36.900466306544466,10.297974889685516,cafe,Cafe 4,food,simulé
36.912762047656734,10.272941811029735,cafe,Cafe 5,food,simulé
36.93488788229452,10.31702261898296,cafe,Cafe 6,food,simulé
36.93331372458001,10.325961166875235,cafe,Cafe 7,food,simulé
36.91544041968334,10.327980974123056,cafe,Cafe 8,food,simulé
36.88878695716876,10.273772858199736,cafe,Cafe 9,food,simulé
36.886523213919475,10.28343226844074,cafe,Cafe 10,food,simulé
36.904493369716235,10.27940105299481,cafe,Cafe 11,food,simulé
36.927518411747855,10.285778874930823,cafe,Cafe 12,food,simulé
36.89885600026443,10.299664708098092,marketplace,Marketplace 1,food,simulé
36.891530314942756,10.31904371612875,marketplace,Marketplace 2,food,simulé
36.88805748456292,10.332835992651454,marketplace,Marketplace 3,food,simulé
36.92456257149663,10.273976939665609,school,School 1,school,simulé
36.88444574086276,10.32003427855415,school,School 2,school,simulé
36.92114133923632,10.313578047294964,school,School 3,school,simulé
36.92451158728907,10.264666756502198,school,School 4,school,simulé
36.90291262591244,10.267790119627216,school,School 5,school,simulé
36.92931652173831,10.305683907515228,school,School 6,school,simulé
36.9014702152874,10.263883660482659,park,Park 1,park,simulé
36.900428176308324,10.283421290122313,park,Park 2,park,simulé
36.92233161467397,10.306748766845864,park,Park 3,park,simulé
36.930577980979194,10.294401316181244,park,Park 4,park,simulé
